Дата;Температура, °С
31-03-2017;1.81
01-04-2017;4.19
02-04-2017;5.29
03-04-2017;6.37
04-04-2017;6.25
05-04-2017;3.85
06-04-2017;2.74
07-04-2017;3.90
08-04-2017;2.29
09-04-2017;3.77
10-04-2017;4.57
11-04-2017;0.31
12-04-2017;-1.57
13-04-2017;1.34
14-04-2017;5.07
15-04-2017;8.05
16-04-2017;5.96
17-04-2017;6.28
18-04-2017;4.46
19-04-2017;3.39
20-04-2017;3.94
21-04-2017;5.52
22-04-2017;6.05
23-04-2017;5.49
24-04-2017;5.69
25-04-2017;5.81
26-04-2017;6.48
27-04-2017;6.85
28-04-2017;7.22
29-04-2017;7.44
30-04-2017;7.64
