Дата;Температура, °С
01-05-2018;12.24
02-05-2018;15.06
03-05-2018;18.55
04-05-2018;14.28
05-05-2018;10.48
06-05-2018;14.75
07-05-2018;13.92
08-05-2018;15.66
09-05-2018;14.43
10-05-2018;9.22
11-05-2018;10.97
12-05-2018;15.54
13-05-2018;16.14
14-05-2018;18.07
15-05-2018;19.46
16-05-2018;18.94
17-05-2018;19.32
18-05-2018;20.60
19-05-2018;19.58
20-05-2018;16.58
21-05-2018;13.29
22-05-2018;16.63
23-05-2018;19.02
24-05-2018;20.20
25-05-2018;14.27
26-05-2018;10.18
27-05-2018;14.43
28-05-2018;11.88
29-05-2018;11.72
30-05-2018;16.25
31-05-2018;9.02
