Дата;Температура, °С
01-05-2017;10.62
02-05-2017;12.74
03-05-2017;11.45
04-05-2017;12.95
05-05-2017;11.95
06-05-2017;6.53
07-05-2017;7.22
08-05-2017;10.22
09-05-2017;13.77
10-05-2017;12.96
11-05-2017;13.79
12-05-2017;10.78
13-05-2017;10.61
14-05-2017;11.70
15-05-2017;12.17
16-05-2017;13.91
17-05-2017;15.48
18-05-2017;14.62
19-05-2017;14.10
20-05-2017;13.35
21-05-2017;11.88
22-05-2017;12.77
23-05-2017;9.25
24-05-2017;9.62
25-05-2017;10.23
26-05-2017;14.32
27-05-2017;15.79
28-05-2017;14.76
29-05-2017;13.15
30-05-2017;11.61
31-05-2017;12.06
