Дата;Температура, °С
01-10-2018;8.11
02-10-2018;6.83
03-10-2018;5.96
04-10-2018;4.47
05-10-2018;3.78
06-10-2018;6.86
07-10-2018;5.25
08-10-2018;2.92
09-10-2018;6.72
10-10-2018;8.63
11-10-2018;5.99
12-10-2018;6.34
13-10-2018;7.89
14-10-2018;10.19
15-10-2018;10.82
16-10-2018;9.33
17-10-2018;7.97
18-10-2018;8.34
19-10-2018;7.08
20-10-2018;4.08
21-10-2018;4.87
22-10-2018;6.03
23-10-2018;3.59
24-10-2018;2.50
25-10-2018;1.29
26-10-2018;1.14
27-10-2018;0.83
28-10-2018;-0.50
29-10-2018;-2.84
30-10-2018;-2.45
31-10-2018;0.77
