Дата;Температура, °С
01-05-2019;6.71
02-05-2019;9.64
03-05-2019;11.74
04-05-2019;9.98
05-05-2019;6.82
06-05-2019;6.12
07-05-2019;7.46
08-05-2019;9.00
09-05-2019;9.09
10-05-2019;9.74
11-05-2019;9.86
12-05-2019;10.60
13-05-2019;12.25
14-05-2019;12.10
15-05-2019;12.14
16-05-2019;11.68
17-05-2019;11.74
18-05-2019;11.31
19-05-2019;11.70
20-05-2019;10.57
21-05-2019;11.08
22-05-2019;10.85
23-05-2019;13.31
24-05-2019;14.34
25-05-2019;15.51
26-05-2019;15.13
27-05-2019;13.03
28-05-2019;11.58
29-05-2019;11.32
30-05-2019;12.54
31-05-2019;12.68
