Дата;Температура, °С
31-10-2012;1.25
01-11-2012;0.45
02-11-2012;0.16
03-11-2012;0.14
04-11-2012;2.40
05-11-2012;3.03
06-11-2012;2.53
07-11-2012;0.36
08-11-2012;-0.79
09-11-2012;-1.28
10-11-2012;-1.80
11-11-2012;-2.62
12-11-2012;-1.59
13-11-2012;-0.48
14-11-2012;-0.67
15-11-2012;-0.55
16-11-2012;-0.92
17-11-2012;-1.46
18-11-2012;-2.28
19-11-2012;-2.06
20-11-2012;-1.26
21-11-2012;-0.67
22-11-2012;-1.34
23-11-2012;-1.86
24-11-2012;-2.95
25-11-2012;-3.83
26-11-2012;-5.05
27-11-2012;-6.24
28-11-2012;-8.85
29-11-2012;-10.32
30-11-2012;-9.50
