Дата;Температура, °С
31-10-2016;-1.19
01-11-2016;-2.84
02-11-2016;-4.15
03-11-2016;-4.05
04-11-2016;-1.67
05-11-2016;-0.67
06-11-2016;-3.27
07-11-2016;-2.42
08-11-2016;3.17
09-11-2016;-0.06
10-11-2016;-2.85
11-11-2016;1.72
12-11-2016;0.21
13-11-2016;-2.83
14-11-2016;-4.35
15-11-2016;-8.75
16-11-2016;-9.64
17-11-2016;-7.48
18-11-2016;-7.89
19-11-2016;-7.98
20-11-2016;-9.01
21-11-2016;-9.74
22-11-2016;-7.72
23-11-2016;-5.67
24-11-2016;-4.74
25-11-2016;-2.34
26-11-2016;-2.42
27-11-2016;-1.92
28-11-2016;0.87
29-11-2016;-1.45
30-11-2016;-9.41
