Дата;Температура, °С
31-03-2013;-4.10
01-04-2013;-2.00
02-04-2013;-1.10
03-04-2013;0.60
04-04-2013;-0.70
05-04-2013;-2.00
06-04-2013;-1.40
07-04-2013;-1.60
08-04-2013;-3.20
09-04-2013;-1.10
10-04-2013;-0.20
11-04-2013;0.50
12-04-2013;2.50
13-04-2013;3.10
14-04-2013;-0.50
15-04-2013;1.00
16-04-2013;1.00
17-04-2013;2.30
18-04-2013;1.40
19-04-2013;1.50
20-04-2013;1.50
21-04-2013;4.60
22-04-2013;8.10
23-04-2013;6.50
24-04-2013;5.60
25-04-2013;6.90
26-04-2013;5.00
27-04-2013;6.40
28-04-2013;7.50
29-04-2013;6.70
30-04-2013;6.50
