Дата;Температура, °С
01-07-2017;19.24
02-07-2017;19.06
03-07-2017;18.84
04-07-2017;18.03
05-07-2017;17.23
06-07-2017;15.64
07-07-2017;15.05
08-07-2017;15.39
09-07-2017;16.17
10-07-2017;16.85
11-07-2017;17.68
12-07-2017;18.46
13-07-2017;18.79
14-07-2017;18.87
15-07-2017;19.25
16-07-2017;19.92
17-07-2017;19.57
18-07-2017;19.49
19-07-2017;18.89
20-07-2017;18.93
21-07-2017;19.09
22-07-2017;18.92
23-07-2017;18.46
24-07-2017;18.48
25-07-2017;19.21
26-07-2017;20.19
27-07-2017;21.24
28-07-2017;22.16
29-07-2017;22.69
30-07-2017;21.33
31-07-2017;20.54
