Дата;Температура, °С
01-01-2013;-25.95
02-01-2013;-25.17
03-01-2013;-23.05
04-01-2013;-21.78
05-01-2013;-24.81
06-01-2013;-24.70
07-01-2013;-25.20
08-01-2013;-27.00
09-01-2013;-27.90
10-01-2013;-27.70
11-01-2013;-26.50
12-01-2013;-23.30
13-01-2013;-24.50
14-01-2013;-25.00
15-01-2013;-26.20
16-01-2013;-25.80
17-01-2013;-25.50
18-01-2013;-25.30
19-01-2013;-20.00
20-01-2013;-19.40
21-01-2013;-19.20
22-01-2013;-18.30
23-01-2013;-19.40
24-01-2013;-16.50
25-01-2013;-16.00
26-01-2013;-17.00
27-01-2013;-20.40
28-01-2013;-20.70
29-01-2013;-18.70
30-01-2013;-17.60
31-01-2013;-14.30
