Дата;Температура, °С
29-01-2011;-22.70
30-01-2011;-20.60
31-01-2011;-14.00
01-02-2011;-14.10
02-02-2011;-10.80
03-02-2011;-9.80
04-02-2011;-14.20
05-02-2011;-11.90
06-02-2011;-8.20
07-02-2011;-13.60
08-02-2011;-17.20
09-02-2011;-17.90
10-02-2011;-16.40
11-02-2011;-15.00
12-02-2011;-14.25
13-02-2011;-17.50
14-02-2011;-16.70
15-02-2011;-11.70
16-02-2011;-10.70
17-02-2011;-12.30
18-02-2011;-16.00
19-02-2011;-16.00
20-02-2011;-7.50
21-02-2011;-6.20
22-02-2011;-7.90
23-02-2011;-4.50
24-02-2011;-6.20
25-02-2011;-14.00
26-02-2011;-13.50
27-02-2011;-13.80
28-02-2011;-12.80
