Дата;Температура, °С
31-05-2019;23.67
01-06-2019;21.73
02-06-2019;19.44
03-06-2019;19.04
04-06-2019;15.31
05-06-2019;18.15
06-06-2019;21.55
07-06-2019;19.95
08-06-2019;20.32
09-06-2019;20.36
10-06-2019;22.99
11-06-2019;23.75
12-06-2019;21.94
13-06-2019;14.29
14-06-2019;13.28
15-06-2019;13.98
16-06-2019;16.30
17-06-2019;18.34
18-06-2019;20.29
19-06-2019;20.91
20-06-2019;22.61
21-06-2019;23.40
22-06-2019;25.04
23-06-2019;26.34
24-06-2019;23.03
25-06-2019;19.77
26-06-2019;16.81
27-06-2019;14.79
28-06-2019;16.49
29-06-2019;18.48
30-06-2019;14.91
