Дата;Температура, °С
01-05-2013;6.25
02-05-2013;5.73
03-05-2013;6.38
04-05-2013;8.90
05-05-2013;7.70
06-05-2013;5.30
07-05-2013;11.60
08-05-2013;9.20
09-05-2013;10.16
10-05-2013;8.95
11-05-2013;10.30
12-05-2013;10.50
13-05-2013;11.60
14-05-2013;9.60
15-05-2013;10.20
16-05-2013;13.10
17-05-2013;12.30
18-05-2013;15.10
19-05-2013;17.90
20-05-2013;11.20
21-05-2013;9.80
22-05-2013;10.80
23-05-2013;13.60
24-05-2013;14.90
25-05-2013;13.00
26-05-2013;12.60
27-05-2013;14.40
28-05-2013;17.00
29-05-2013;19.90
30-05-2013;20.10
31-05-2013;20.00
