Дата;Температура, °С
31-03-2014;1.88
01-04-2014;0.85
02-04-2014;-0.25
03-04-2014;-0.37
04-04-2014;-0.46
05-04-2014;-0.71
06-04-2014;2.90
07-04-2014;5.35
08-04-2014;6.41
09-04-2014;3.83
10-04-2014;3.33
11-04-2014;5.45
12-04-2014;7.42
13-04-2014;8.61
14-04-2014;7.59
15-04-2014;4.86
16-04-2014;4.01
17-04-2014;4.45
18-04-2014;4.83
19-04-2014;6.31
20-04-2014;7.57
21-04-2014;7.93
22-04-2014;9.97
23-04-2014;12.53
24-04-2014;13.52
25-04-2014;14.73
26-04-2014;12.45
27-04-2014;10.36
28-04-2014;12.27
29-04-2014;13.70
30-04-2014;13.55
