Дата;Температура, °С
29-01-2015;-13.01
30-01-2015;-14.15
31-01-2015;-16.74
01-02-2015;-13.10
02-02-2015;-8.81
03-02-2015;-6.24
04-02-2015;-9.00
05-02-2015;-10.48
06-02-2015;-10.43
07-02-2015;-12.37
08-02-2015;-14.49
09-02-2015;-14.02
10-02-2015;-9.60
11-02-2015;-7.84
12-02-2015;-6.35
13-02-2015;-5.70
14-02-2015;-7.75
15-02-2015;-10.57
16-02-2015;-13.66
17-02-2015;-21.33
18-02-2015;-20.87
19-02-2015;-17.43
20-02-2015;-14.21
21-02-2015;-9.03
22-02-2015;-5.11
23-02-2015;-3.25
24-02-2015;-1.26
25-02-2015;-3.95
26-02-2015;-3.80
27-02-2015;-2.56
28-02-2015;-5.34
