Дата;Температура, °С
01-07-2018;20.35
02-07-2018;20.50
03-07-2018;20.08
04-07-2018;18.78
05-07-2018;16.32
06-07-2018;16.22
07-07-2018;17.17
08-07-2018;17.41
09-07-2018;15.74
10-07-2018;16.84
11-07-2018;19.76
12-07-2018;19.07
13-07-2018;21.37
14-07-2018;20.12
15-07-2018;21.57
16-07-2018;22.06
17-07-2018;20.07
18-07-2018;20.23
19-07-2018;21.08
20-07-2018;21.34
21-07-2018;22.11
22-07-2018;20.32
23-07-2018;21.39
24-07-2018;22.97
25-07-2018;21.63
26-07-2018;22.60
27-07-2018;23.32
28-07-2018;23.85
29-07-2018;23.01
30-07-2018;22.93
31-07-2018;21.70
