Дата;Температура, °С
31-08-2014;21.20
01-09-2014;22.40
02-09-2014;23.10
03-09-2014;23.88
04-09-2014;23.55
05-09-2014;21.20
06-09-2014;21.45
07-09-2014;22.13
08-09-2014;22.33
09-09-2014;20.17
10-09-2014;20.44
11-09-2014;20.29
12-09-2014;19.26
13-09-2014;17.78
14-09-2014;18.31
15-09-2014;19.97
16-09-2014;18.38
17-09-2014;16.35
18-09-2014;13.69
19-09-2014;13.32
20-09-2014;12.63
21-09-2014;13.36
22-09-2014;14.57
23-09-2014;15.79
24-09-2014;14.70
25-09-2014;11.18
26-09-2014;12.54
27-09-2014;14.10
28-09-2014;15.18
29-09-2014;14.12
30-09-2014;13.54
