Дата;Температура, °С
01-03-2017;-3.55
02-03-2017;-0.41
03-03-2017;0.21
04-03-2017;0.79
05-03-2017;1.30
06-03-2017;2.56
07-03-2017;0.07
08-03-2017;-1.56
09-03-2017;-2.71
10-03-2017;-3.33
11-03-2017;-2.31
12-03-2017;-3.22
13-03-2017;-2.67
14-03-2017;-1.44
15-03-2017;-1.78
16-03-2017;-1.20
17-03-2017;-1.60
18-03-2017;-2.12
19-03-2017;-2.44
20-03-2017;-1.39
21-03-2017;-1.16
22-03-2017;-0.03
23-03-2017;-0.28
24-03-2017;2.63
25-03-2017;0.93
26-03-2017;0.03
27-03-2017;0.65
28-03-2017;0.81
29-03-2017;-1.57
30-03-2017;-3.82
31-03-2017;-4.37
