Дата;Температура, °С
31-03-2011;-1.10
01-04-2011;-2.20
02-04-2011;-3.40
03-04-2011;0.90
04-04-2011;3.50
05-04-2011;2.40
06-04-2011;4.60
07-04-2011;4.10
08-04-2011;4.90
09-04-2011;4.10
10-04-2011;3.30
11-04-2011;3.80
12-04-2011;3.90
13-04-2011;3.90
14-04-2011;5.10
15-04-2011;4.20
16-04-2011;4.50
17-04-2011;4.60
18-04-2011;7.00
19-04-2011;4.00
20-04-2011;3.30
21-04-2011;3.20
22-04-2011;4.10
23-04-2011;8.80
24-04-2011;9.00
25-04-2011;9.80
26-04-2011;7.20
27-04-2011;9.30
28-04-2011;12.30
29-04-2011;12.10
30-04-2011;12.00
