Дата;Температура, °С
31-08-2014;14.60
01-09-2014;16.38
02-09-2014;12.90
03-09-2014;10.01
04-09-2014;9.28
05-09-2014;7.71
06-09-2014;8.27
07-09-2014;10.56
08-09-2014;11.48
09-09-2014;11.06
10-09-2014;8.26
11-09-2014;7.49
12-09-2014;6.78
13-09-2014;8.13
14-09-2014;10.23
15-09-2014;9.45
16-09-2014;6.86
17-09-2014;9.38
18-09-2014;11.94
19-09-2014;8.55
20-09-2014;5.05
21-09-2014;5.28
22-09-2014;5.59
23-09-2014;6.87
24-09-2014;8.19
25-09-2014;7.11
26-09-2014;1.65
27-09-2014;0.59
28-09-2014;1.66
29-09-2014;4.00
30-09-2014;5.34
