Дата;Температура, °С
30-01-2016;-24.06
31-01-2016;-22.79
01-02-2016;-20.17
02-02-2016;-16.79
03-02-2016;-15.84
04-02-2016;-13.82
05-02-2016;-16.86
06-02-2016;-18.47
07-02-2016;-18.65
08-02-2016;-18.72
09-02-2016;-18.10
10-02-2016;-15.75
11-02-2016;-8.91
12-02-2016;-5.50
13-02-2016;-11.64
14-02-2016;-17.48
15-02-2016;-17.87
16-02-2016;-16.28
17-02-2016;-14.54
18-02-2016;-12.86
19-02-2016;-12.37
20-02-2016;-13.85
21-02-2016;-15.83
22-02-2016;-16.25
23-02-2016;-19.73
24-02-2016;-18.49
25-02-2016;-17.31
26-02-2016;-16.50
27-02-2016;-15.79
28-02-2016;-15.39
29-02-2016;-15.21
