Дата;Температура, °С
01-01-2019;-20.00
02-01-2019;-21.60
03-01-2019;-22.75
04-01-2019;-25.20
05-01-2019;-22.56
06-01-2019;-16.98
07-01-2019;-14.45
08-01-2019;-10.38
09-01-2019;-9.49
10-01-2019;-11.46
11-01-2019;-19.64
12-01-2019;-19.32
13-01-2019;-21.18
14-01-2019;-18.11
15-01-2019;-15.10
16-01-2019;-12.91
17-01-2019;-13.21
18-01-2019;-12.15
19-01-2019;-10.33
20-01-2019;-7.48
21-01-2019;-7.41
22-01-2019;-7.75
23-01-2019;-10.70
24-01-2019;-13.96
25-01-2019;-13.72
26-01-2019;-14.61
27-01-2019;-15.17
28-01-2019;-20.75
29-01-2019;-19.40
30-01-2019;-13.82
31-01-2019;-18.08
