Дата;Температура, °С
01-10-2016;8.21
02-10-2016;8.25
03-10-2016;8.16
04-10-2016;7.51
05-10-2016;7.43
06-10-2016;6.15
07-10-2016;5.49
08-10-2016;6.00
09-10-2016;5.04
10-10-2016;3.46
11-10-2016;2.75
12-10-2016;2.24
13-10-2016;1.29
14-10-2016;1.80
15-10-2016;1.48
16-10-2016;0.88
17-10-2016;0.50
18-10-2016;0.81
19-10-2016;0.56
20-10-2016;0.13
21-10-2016;-0.36
22-10-2016;-1.02
23-10-2016;-0.64
24-10-2016;-0.82
25-10-2016;-1.37
26-10-2016;-1.38
27-10-2016;-1.58
28-10-2016;-1.94
29-10-2016;-2.46
30-10-2016;-2.98
31-10-2016;-3.17
