Дата;Температура, °С
01-08-2017;25.21
02-08-2017;26.91
03-08-2017;28.19
04-08-2017;28.80
05-08-2017;29.60
06-08-2017;30.21
07-08-2017;29.87
08-08-2017;30.05
09-08-2017;28.84
10-08-2017;26.92
11-08-2017;26.07
12-08-2017;26.41
13-08-2017;27.23
14-08-2017;26.76
15-08-2017;25.10
16-08-2017;25.25
17-08-2017;26.30
18-08-2017;25.49
19-08-2017;25.64
20-08-2017;25.73
21-08-2017;26.41
22-08-2017;25.80
23-08-2017;23.15
24-08-2017;21.33
25-08-2017;21.85
26-08-2017;23.21
27-08-2017;24.37
28-08-2017;25.08
29-08-2017;24.11
30-08-2017;21.25
31-08-2017;19.42
