Дата;Температура, °С
01-12-2012;-7.48
02-12-2012;-7.36
03-12-2012;-7.36
04-12-2012;-6.44
05-12-2012;-6.42
06-12-2012;-8.34
07-12-2012;-8.78
08-12-2012;-9.81
09-12-2012;-11.32
10-12-2012;-11.61
11-12-2012;-14.10
12-12-2012;-16.70
13-12-2012;-16.90
14-12-2012;-17.51
15-12-2012;-20.61
16-12-2012;-21.22
17-12-2012;-22.78
18-12-2012;-22.90
19-12-2012;-22.64
20-12-2012;-21.83
21-12-2012;-21.02
22-12-2012;-22.15
23-12-2012;-22.45
24-12-2012;-21.80
25-12-2012;-18.54
26-12-2012;-12.83
27-12-2012;-8.89
28-12-2012;-7.00
29-12-2012;-7.56
30-12-2012;-10.64
31-12-2012;-10.37
