Дата;Температура, °С
01-01-2017;-5.76
02-01-2017;-11.85
03-01-2017;-14.80
04-01-2017;-17.39
05-01-2017;-24.03
06-01-2017;-22.04
07-01-2017;-20.22
08-01-2017;-22.94
09-01-2017;-28.54
10-01-2017;-24.18
11-01-2017;-16.91
12-01-2017;-16.20
13-01-2017;-15.99
14-01-2017;-17.54
15-01-2017;-15.97
16-01-2017;-15.68
17-01-2017;-15.63
18-01-2017;-16.67
19-01-2017;-17.41
20-01-2017;-13.49
21-01-2017;-10.84
22-01-2017;-11.76
23-01-2017;-12.53
24-01-2017;-13.45
25-01-2017;-20.85
26-01-2017;-21.41
27-01-2017;-15.83
28-01-2017;-16.01
29-01-2017;-14.67
30-01-2017;-13.82
31-01-2017;-13.00
