Дата;Температура, °С
31-08-2011;12.82
01-09-2011;14.07
02-09-2011;12.79
03-09-2011;11.37
04-09-2011;10.78
05-09-2011;8.25
06-09-2011;8.22
07-09-2011;8.43
08-09-2011;10.27
09-09-2011;11.27
10-09-2011;12.74
11-09-2011;9.22
12-09-2011;8.52
13-09-2011;6.95
14-09-2011;6.40
15-09-2011;7.31
16-09-2011;8.25
17-09-2011;10.12
18-09-2011;10.59
19-09-2011;10.98
20-09-2011;11.93
21-09-2011;12.66
22-09-2011;12.46
23-09-2011;12.22
24-09-2011;10.55
25-09-2011;8.06
26-09-2011;6.61
27-09-2011;5.49
28-09-2011;4.59
29-09-2011;6.29
30-09-2011;6.93
