Дата;Температура, °С
01-03-2020;-9.21
02-03-2020;-8.71
03-03-2020;-9.21
04-03-2020;-8.82
05-03-2020;-7.80
06-03-2020;-7.23
07-03-2020;-5.46
08-03-2020;-5.52
09-03-2020;-6.71
10-03-2020;-8.04
11-03-2020;-7.34
12-03-2020;-7.84
13-03-2020;-10.37
14-03-2020;-8.85
15-03-2020;-7.77
16-03-2020;-5.15
17-03-2020;-2.89
18-03-2020;-1.25
19-03-2020;-1.64
20-03-2020;-1.28
21-03-2020;-1.47
22-03-2020;-2.67
23-03-2020;-1.70
24-03-2020;-0.42
25-03-2020;0.99
26-03-2020;-0.27
27-03-2020;-3.57
28-03-2020;-3.29
29-03-2020;0.68
30-03-2020;2.20
31-03-2020;1.49
