Дата;Температура, °С
01-10-2017;6.52
02-10-2017;6.41
03-10-2017;6.17
04-10-2017;6.54
05-10-2017;7.29
06-10-2017;6.81
07-10-2017;7.23
08-10-2017;7.43
09-10-2017;6.98
10-10-2017;6.98
11-10-2017;6.52
12-10-2017;6.63
13-10-2017;5.91
14-10-2017;5.51
15-10-2017;5.33
16-10-2017;5.64
17-10-2017;6.78
18-10-2017;6.65
19-10-2017;4.13
20-10-2017;2.24
21-10-2017;0.71
22-10-2017;0.52
23-10-2017;-0.01
24-10-2017;0.03
25-10-2017;-0.43
26-10-2017;-0.56
27-10-2017;-0.53
28-10-2017;-0.15
29-10-2017;0.63
30-10-2017;1.22
31-10-2017;-0.37
