Дата;Температура, °С
01-05-2017;18.92
02-05-2017;20.01
03-05-2017;17.49
04-05-2017;10.68
05-05-2017;7.23
06-05-2017;10.51
07-05-2017;8.32
08-05-2017;9.44
09-05-2017;13.30
10-05-2017;7.46
11-05-2017;5.59
12-05-2017;6.88
13-05-2017;6.57
14-05-2017;8.22
15-05-2017;8.62
16-05-2017;10.97
17-05-2017;12.72
18-05-2017;13.10
19-05-2017;15.12
20-05-2017;17.35
21-05-2017;13.39
22-05-2017;9.01
23-05-2017;9.77
24-05-2017;14.26
25-05-2017;18.10
26-05-2017;18.24
27-05-2017;15.52
28-05-2017;7.75
29-05-2017;6.90
30-05-2017;13.38
31-05-2017;13.01
