Дата;Температура, °С
31-03-2012;-0.14
01-04-2012;0.07
02-04-2012;1.14
03-04-2012;1.64
04-04-2012;1.93
05-04-2012;2.72
06-04-2012;3.24
07-04-2012;2.89
08-04-2012;4.80
09-04-2012;6.38
10-04-2012;7.36
11-04-2012;6.95
12-04-2012;5.51
13-04-2012;6.52
14-04-2012;8.53
15-04-2012;8.87
16-04-2012;11.07
17-04-2012;11.41
18-04-2012;10.92
19-04-2012;10.42
20-04-2012;10.24
21-04-2012;10.66
22-04-2012;10.60
23-04-2012;11.58
24-04-2012;12.77
25-04-2012;12.42
26-04-2012;11.57
27-04-2012;11.33
28-04-2012;10.81
29-04-2012;9.83
30-04-2012;9.41
