Дата;Температура, °С
31-05-2011;11.20
01-06-2011;11.00
02-06-2011;11.50
03-06-2011;15.90
04-06-2011;13.60
05-06-2011;16.60
06-06-2011;16.20
07-06-2011;15.50
08-06-2011;14.00
09-06-2011;13.70
10-06-2011;14.80
11-06-2011;11.25
12-06-2011;12.90
13-06-2011;13.90
14-06-2011;15.60
15-06-2011;17.60
16-06-2011;18.60
17-06-2011;21.00
18-06-2011;18.80
19-06-2011;18.10
20-06-2011;17.50
21-06-2011;16.50
22-06-2011;15.90
23-06-2011;14.80
24-06-2011;9.80
25-06-2011;17.50
26-06-2011;19.40
27-06-2011;17.70
28-06-2011;17.50
29-06-2011;19.20
30-06-2011;21.60
