Дата;Температура, °С
01-10-2017;5.15
02-10-2017;3.63
03-10-2017;4.07
04-10-2017;3.71
05-10-2017;5.85
06-10-2017;8.89
07-10-2017;10.39
08-10-2017;9.62
09-10-2017;9.83
10-10-2017;9.01
11-10-2017;7.48
12-10-2017;6.85
13-10-2017;8.00
14-10-2017;9.11
15-10-2017;7.39
16-10-2017;6.32
17-10-2017;6.95
18-10-2017;6.59
19-10-2017;8.83
20-10-2017;3.74
21-10-2017;1.32
22-10-2017;0.05
23-10-2017;-0.75
24-10-2017;-1.09
25-10-2017;-1.21
26-10-2017;-1.70
27-10-2017;-2.37
28-10-2017;-1.05
29-10-2017;3.67
30-10-2017;5.84
31-10-2017;4.94
