Дата;Температура, °С
01-07-2012;18.50
02-07-2012;19.30
03-07-2012;19.80
04-07-2012;19.60
05-07-2012;22.10
06-07-2012;22.80
07-07-2012;21.90
08-07-2012;21.20
09-07-2012;21.50
10-07-2012;19.20
11-07-2012;19.70
12-07-2012;19.10
13-07-2012;16.60
14-07-2012;17.40
15-07-2012;18.50
16-07-2012;20.10
17-07-2012;22.10
18-07-2012;23.00
19-07-2012;21.70
20-07-2012;21.00
21-07-2012;19.40
22-07-2012;19.00
23-07-2012;19.40
24-07-2012;21.70
25-07-2012;23.30
26-07-2012;21.80
27-07-2012;22.10
28-07-2012;21.00
29-07-2012;19.30
30-07-2012;19.90
31-07-2012;18.90
