Дата;Температура, °С
01-01-2014;-5.21
02-01-2014;-13.04
03-01-2014;-25.12
04-01-2014;-26.00
05-01-2014;-18.77
06-01-2014;-16.72
07-01-2014;-13.42
08-01-2014;-10.40
09-01-2014;-5.80
10-01-2014;-5.72
11-01-2014;-9.12
12-01-2014;-5.13
13-01-2014;-3.63
14-01-2014;-3.23
15-01-2014;-5.99
16-01-2014;-9.69
17-01-2014;-12.77
18-01-2014;-13.42
19-01-2014;-16.80
20-01-2014;-23.22
21-01-2014;-19.93
22-01-2014;-19.22
23-01-2014;-23.08
24-01-2014;-25.78
25-01-2014;-29.12
26-01-2014;-28.65
27-01-2014;-28.81
28-01-2014;-30.49
29-01-2014;-34.74
30-01-2014;-30.02
31-01-2014;-25.57
