Дата;Температура, °С
01-05-2019;7.22
02-05-2019;6.94
03-05-2019;3.25
04-05-2019;3.94
05-05-2019;5.35
06-05-2019;5.90
07-05-2019;6.40
08-05-2019;7.50
09-05-2019;9.36
10-05-2019;12.10
11-05-2019;13.88
12-05-2019;13.43
13-05-2019;12.00
14-05-2019;9.89
15-05-2019;9.08
16-05-2019;9.81
17-05-2019;10.85
18-05-2019;11.60
19-05-2019;12.35
20-05-2019;13.57
21-05-2019;13.93
22-05-2019;12.81
23-05-2019;7.91
24-05-2019;7.52
25-05-2019;10.05
26-05-2019;9.86
27-05-2019;10.14
28-05-2019;11.84
29-05-2019;13.33
30-05-2019;12.03
31-05-2019;11.60
