Дата;Температура, °С
31-08-2018;19.67
01-09-2018;19.96
02-09-2018;18.56
03-09-2018;16.68
04-09-2018;17.00
05-09-2018;17.53
06-09-2018;17.09
07-09-2018;16.42
08-09-2018;16.63
09-09-2018;16.85
10-09-2018;14.57
11-09-2018;13.97
12-09-2018;15.24
13-09-2018;18.95
14-09-2018;16.46
15-09-2018;15.93
16-09-2018;17.32
17-09-2018;14.66
18-09-2018;12.41
19-09-2018;11.48
20-09-2018;12.75
21-09-2018;14.37
22-09-2018;16.72
23-09-2018;17.77
24-09-2018;13.71
25-09-2018;12.24
26-09-2018;9.63
27-09-2018;6.43
28-09-2018;9.16
29-09-2018;10.43
30-09-2018;6.22
