Дата;Температура, °С
31-03-2016;8.23
01-04-2016;10.00
02-04-2016;9.73
03-04-2016;6.18
04-04-2016;7.11
05-04-2016;8.73
06-04-2016;9.37
07-04-2016;11.28
08-04-2016;13.60
09-04-2016;14.38
10-04-2016;13.30
11-04-2016;13.93
12-04-2016;14.28
13-04-2016;13.66
14-04-2016;13.44
15-04-2016;14.58
16-04-2016;13.17
17-04-2016;12.46
18-04-2016;14.44
19-04-2016;17.38
20-04-2016;17.37
21-04-2016;12.72
22-04-2016;8.88
23-04-2016;11.45
24-04-2016;13.60
25-04-2016;15.76
26-04-2016;16.09
27-04-2016;15.24
28-04-2016;14.00
29-04-2016;14.16
30-04-2016;14.57
