Дата;Температура, °С
31-05-2013;18.04
01-06-2013;20.47
02-06-2013;18.27
03-06-2013;19.13
04-06-2013;19.68
05-06-2013;18.86
06-06-2013;17.06
07-06-2013;16.76
08-06-2013;17.68
09-06-2013;18.39
10-06-2013;20.00
11-06-2013;20.55
12-06-2013;17.74
13-06-2013;17.29
14-06-2013;17.62
15-06-2013;22.11
16-06-2013;21.19
17-06-2013;20.86
18-06-2013;15.87
19-06-2013;16.97
20-06-2013;17.16
21-06-2013;16.35
22-06-2013;15.32
23-06-2013;18.02
24-06-2013;21.26
25-06-2013;22.80
26-06-2013;23.89
27-06-2013;24.60
28-06-2013;24.24
29-06-2013;23.72
30-06-2013;21.85
