Дата;Температура, °С
01-03-2013;-11.90
02-03-2013;-11.20
03-03-2013;-14.90
04-03-2013;-12.20
05-03-2013;-8.70
06-03-2013;-4.90
07-03-2013;-4.50
08-03-2013;-15.40
09-03-2013;-15.20
10-03-2013;-13.90
11-03-2013;-13.10
12-03-2013;-6.80
13-03-2013;-8.70
14-03-2013;-11.00
15-03-2013;-9.30
16-03-2013;-9.00
17-03-2013;-7.30
18-03-2013;-6.90
19-03-2013;-9.60
20-03-2013;-11.70
21-03-2013;-10.90
22-03-2013;-10.50
23-03-2013;-6.50
24-03-2013;-5.80
25-03-2013;-6.00
26-03-2013;-5.80
27-03-2013;-2.50
28-03-2013;-5.30
29-03-2013;-4.10
30-03-2013;-4.50
31-03-2013;-4.10
