Дата;Температура, °С
01-12-2015;-0.26
02-12-2015;-0.16
03-12-2015;-0.96
04-12-2015;-1.33
05-12-2015;-0.80
06-12-2015;1.25
07-12-2015;2.53
08-12-2015;1.74
09-12-2015;-0.23
10-12-2015;0.12
11-12-2015;-0.46
12-12-2015;-2.54
13-12-2015;-0.82
14-12-2015;-1.38
15-12-2015;-3.72
16-12-2015;-5.05
17-12-2015;-8.81
18-12-2015;-11.27
19-12-2015;-11.93
20-12-2015;-4.71
21-12-2015;-1.50
22-12-2015;2.86
23-12-2015;2.59
24-12-2015;1.93
25-12-2015;-1.19
26-12-2015;-3.28
27-12-2015;-1.22
28-12-2015;-4.11
29-12-2015;-6.61
30-12-2015;-10.48
31-12-2015;-15.50
