Дата;Температура, °С
31-08-2016;12.47
01-09-2016;13.21
02-09-2016;14.77
03-09-2016;13.41
04-09-2016;12.68
05-09-2016;12.53
06-09-2016;11.30
07-09-2016;12.02
08-09-2016;12.57
09-09-2016;11.01
10-09-2016;11.49
11-09-2016;12.56
12-09-2016;13.68
13-09-2016;11.76
14-09-2016;10.64
15-09-2016;10.70
16-09-2016;10.73
17-09-2016;9.47
18-09-2016;8.51
19-09-2016;8.49
20-09-2016;10.36
21-09-2016;9.35
22-09-2016;9.39
23-09-2016;8.85
24-09-2016;9.19
25-09-2016;9.61
26-09-2016;9.75
27-09-2016;10.06
28-09-2016;9.09
29-09-2016;9.35
30-09-2016;11.23
