Дата;Температура, °С
01-08-2015;19.62
02-08-2015;18.92
03-08-2015;18.73
04-08-2015;18.55
05-08-2015;18.32
06-08-2015;17.74
07-08-2015;17.92
08-08-2015;19.01
09-08-2015;19.17
10-08-2015;19.19
11-08-2015;18.84
12-08-2015;18.44
13-08-2015;18.58
14-08-2015;17.84
15-08-2015;16.84
16-08-2015;16.09
17-08-2015;15.28
18-08-2015;14.97
19-08-2015;15.06
20-08-2015;15.82
21-08-2015;16.64
22-08-2015;16.70
23-08-2015;15.18
24-08-2015;13.59
25-08-2015;13.85
26-08-2015;15.15
27-08-2015;15.64
28-08-2015;15.93
29-08-2015;15.90
30-08-2015;14.41
31-08-2015;13.68
