Дата;Температура, °С
01-05-2014;11.93
02-05-2014;13.74
03-05-2014;11.24
04-05-2014;7.79
05-05-2014;11.84
06-05-2014;12.44
07-05-2014;8.35
08-05-2014;10.09
09-05-2014;14.44
10-05-2014;16.34
11-05-2014;20.82
12-05-2014;21.01
13-05-2014;22.43
14-05-2014;21.21
15-05-2014;20.64
16-05-2014;20.12
17-05-2014;16.63
18-05-2014;16.69
19-05-2014;17.11
20-05-2014;19.61
21-05-2014;20.78
22-05-2014;22.87
23-05-2014;22.78
24-05-2014;22.66
25-05-2014;23.51
26-05-2014;23.19
27-05-2014;19.48
28-05-2014;15.22
29-05-2014;14.76
30-05-2014;16.30
31-05-2014;18.14
