Дата;Температура, °С
31-05-2014;18.14
01-06-2014;19.71
02-06-2014;21.90
03-06-2014;22.96
04-06-2014;23.62
05-06-2014;24.11
06-06-2014;23.24
07-06-2014;20.74
08-06-2014;20.64
09-06-2014;21.77
10-06-2014;19.21
11-06-2014;17.10
12-06-2014;14.90
13-06-2014;14.60
14-06-2014;14.67
15-06-2014;15.00
16-06-2014;14.12
17-06-2014;15.08
18-06-2014;15.64
19-06-2014;13.11
20-06-2014;15.94
21-06-2014;18.39
22-06-2014;19.24
23-06-2014;17.92
24-06-2014;17.07
25-06-2014;16.27
26-06-2014;16.20
27-06-2014;15.43
28-06-2014;14.99
29-06-2014;10.83
30-06-2014;14.71
