Дата;Температура, °С
31-10-2012;-0.70
01-11-2012;3.50
02-11-2012;2.30
03-11-2012;-1.89
04-11-2012;-0.30
05-11-2012;1.40
06-11-2012;-0.40
07-11-2012;-0.60
08-11-2012;1.70
09-11-2012;0.90
10-11-2012;0.90
11-11-2012;-0.90
12-11-2012;-3.60
13-11-2012;-2.90
14-11-2012;-0.60
15-11-2012;-2.50
16-11-2012;-3.10
17-11-2012;-4.30
18-11-2012;-5.60
19-11-2012;-3.30
20-11-2012;-0.10
21-11-2012;0.60
22-11-2012;-2.30
23-11-2012;-2.00
24-11-2012;0.30
25-11-2012;-3.40
26-11-2012;-6.60
27-11-2012;-6.70
28-11-2012;-10.70
29-11-2012;-15.60
30-11-2012;-17.00
