Дата;Температура, °С
31-08-2016;17.47
01-09-2016;17.29
02-09-2016;17.78
03-09-2016;18.40
04-09-2016;19.17
05-09-2016;18.64
06-09-2016;18.04
07-09-2016;16.77
08-09-2016;14.88
09-09-2016;14.75
10-09-2016;14.74
11-09-2016;14.82
12-09-2016;15.23
13-09-2016;15.59
14-09-2016;15.80
15-09-2016;15.36
16-09-2016;13.39
17-09-2016;11.44
18-09-2016;11.64
19-09-2016;11.73
20-09-2016;12.42
21-09-2016;13.76
22-09-2016;14.07
23-09-2016;14.06
24-09-2016;14.16
25-09-2016;13.33
26-09-2016;11.59
27-09-2016;9.52
28-09-2016;8.02
29-09-2016;9.90
30-09-2016;10.78
