Дата;Температура, °С
31-10-2015;-0.84
01-11-2015;2.93
02-11-2015;5.87
03-11-2015;7.81
04-11-2015;5.38
05-11-2015;5.57
06-11-2015;0.13
07-11-2015;-1.85
08-11-2015;-0.66
09-11-2015;0.34
10-11-2015;2.05
11-11-2015;2.14
12-11-2015;1.53
13-11-2015;0.75
14-11-2015;-0.98
15-11-2015;-2.11
16-11-2015;-2.03
17-11-2015;-1.81
18-11-2015;-1.53
19-11-2015;1.41
20-11-2015;3.42
21-11-2015;4.11
22-11-2015;1.72
23-11-2015;0.43
24-11-2015;-0.35
25-11-2015;-1.23
26-11-2015;-2.99
27-11-2015;-5.25
28-11-2015;-3.90
29-11-2015;-5.15
30-11-2015;-1.63
