Дата;Температура, °С
31-08-2018;16.82
01-09-2018;16.61
02-09-2018;17.30
03-09-2018;16.45
04-09-2018;15.66
05-09-2018;15.18
06-09-2018;15.02
07-09-2018;12.11
08-09-2018;9.89
09-09-2018;8.83
10-09-2018;11.15
11-09-2018;13.91
12-09-2018;15.16
13-09-2018;15.41
14-09-2018;16.21
15-09-2018;14.18
16-09-2018;12.58
17-09-2018;12.96
18-09-2018;12.92
19-09-2018;12.70
20-09-2018;13.40
21-09-2018;13.54
22-09-2018;12.63
23-09-2018;11.02
24-09-2018;10.58
25-09-2018;10.01
26-09-2018;10.83
27-09-2018;11.48
28-09-2018;12.27
29-09-2018;12.63
30-09-2018;11.61
