Дата;Температура, °С
01-08-2017;17.86
02-08-2017;16.80
03-08-2017;16.50
04-08-2017;15.31
05-08-2017;15.43
06-08-2017;15.04
07-08-2017;14.52
08-08-2017;14.68
09-08-2017;16.04
10-08-2017;17.14
11-08-2017;17.03
12-08-2017;18.12
13-08-2017;18.39
14-08-2017;16.80
15-08-2017;15.35
16-08-2017;15.79
17-08-2017;17.80
18-08-2017;17.81
19-08-2017;18.73
20-08-2017;18.22
21-08-2017;16.73
22-08-2017;15.80
23-08-2017;15.60
24-08-2017;15.01
25-08-2017;13.77
26-08-2017;12.36
27-08-2017;10.98
28-08-2017;10.49
29-08-2017;11.41
30-08-2017;13.95
31-08-2017;15.82
