Дата;Температура, °С
31-10-2011;-1.00
01-11-2011;1.00
02-11-2011;2.50
03-11-2011;4.30
04-11-2011;-1.00
05-11-2011;-11.30
06-11-2011;-14.50
07-11-2011;-11.70
08-11-2011;-11.10
09-11-2011;-7.90
10-11-2011;-6.40
11-11-2011;-6.20
12-11-2011;-4.60
13-11-2011;-7.00
14-11-2011;-2.90
15-11-2011;-3.90
16-11-2011;-6.10
17-11-2011;-8.80
18-11-2011;-8.90
19-11-2011;-7.80
20-11-2011;-6.40
21-11-2011;-7.70
22-11-2011;-10.50
23-11-2011;-17.40
24-11-2011;-19.90
25-11-2011;-15.80
26-11-2011;-9.20
27-11-2011;-9.50
28-11-2011;-9.10
29-11-2011;-9.80
30-11-2011;-7.60
