Дата;Температура, °С
29-01-2019;-11.81
30-01-2019;-10.14
31-01-2019;-11.80
01-02-2019;-14.87
02-02-2019;-15.45
03-02-2019;-15.34
04-02-2019;-15.39
05-02-2019;-16.41
06-02-2019;-15.82
07-02-2019;-15.64
08-02-2019;-13.33
09-02-2019;-12.49
10-02-2019;-11.36
11-02-2019;-10.94
12-02-2019;-9.19
13-02-2019;-7.98
14-02-2019;-7.22
15-02-2019;-5.85
16-02-2019;-4.43
17-02-2019;-3.75
18-02-2019;-4.85
19-02-2019;-6.51
20-02-2019;-5.72
21-02-2019;-4.86
22-02-2019;-6.04
23-02-2019;-7.04
24-02-2019;-6.49
25-02-2019;-4.62
26-02-2019;-4.36
27-02-2019;-4.76
28-02-2019;-4.74
