Дата;Температура, °С
29-01-2014;-24.83
30-01-2014;-25.46
31-01-2014;-23.18
01-02-2014;-21.10
02-02-2014;-18.96
03-02-2014;-16.09
04-02-2014;-14.37
05-02-2014;-14.83
06-02-2014;-15.99
07-02-2014;-16.00
08-02-2014;-14.25
09-02-2014;-12.49
10-02-2014;-11.84
11-02-2014;-11.99
12-02-2014;-11.67
13-02-2014;-10.44
14-02-2014;-9.75
15-02-2014;-9.20
16-02-2014;-7.91
17-02-2014;-6.20
18-02-2014;-6.01
19-02-2014;-6.66
20-02-2014;-7.16
21-02-2014;-9.51
22-02-2014;-11.74
23-02-2014;-10.55
24-02-2014;-9.41
25-02-2014;-7.77
26-02-2014;-6.75
27-02-2014;-6.23
28-02-2014;-5.93
