Дата;Температура, °С
31-05-2012;17.90
01-06-2012;20.60
02-06-2012;18.10
03-06-2012;17.50
04-06-2012;17.20
05-06-2012;16.90
06-06-2012;16.40
07-06-2012;15.60
08-06-2012;14.90
09-06-2012;17.20
10-06-2012;12.78
11-06-2012;14.00
12-06-2012;13.50
13-06-2012;14.60
14-06-2012;15.80
15-06-2012;19.40
16-06-2012;19.70
17-06-2012;17.40
18-06-2012;19.00
19-06-2012;19.60
20-06-2012;19.80
21-06-2012;19.50
22-06-2012;24.30
23-06-2012;19.40
24-06-2012;19.30
25-06-2012;20.00
26-06-2012;21.10
27-06-2012;20.70
28-06-2012;20.70
29-06-2012;24.20
30-06-2012;18.80
