Дата;Температура, °С
31-03-2013;-2.00
01-04-2013;-2.70
02-04-2013;-1.50
03-04-2013;-2.50
04-04-2013;0.20
05-04-2013;-1.20
06-04-2013;0.50
07-04-2013;-1.80
08-04-2013;-1.80
09-04-2013;-5.10
10-04-2013;-2.20
11-04-2013;0.80
12-04-2013;0.60
13-04-2013;5.80
14-04-2013;4.60
15-04-2013;4.40
16-04-2013;5.80
17-04-2013;8.30
18-04-2013;7.40
19-04-2013;8.40
20-04-2013;4.10
21-04-2013;2.50
22-04-2013;4.80
23-04-2013;7.30
24-04-2013;5.80
25-04-2013;4.60
26-04-2013;5.20
27-04-2013;2.70
28-04-2013;2.60
29-04-2013;5.80
30-04-2013;6.90
