Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2012;342736;290460
02-03-2012;342282;289660
03-03-2012;339671;275778
04-03-2012;334238;271810
05-03-2012;345022;288095
06-03-2012;336148;290939
07-03-2012;343048;292380
08-03-2012;330371;274282
09-03-2012;327212;275819
10-03-2012;315555;276766
11-03-2012;321286;281915
12-03-2012;323081;280688
13-03-2012;322196;280186
14-03-2012;313458;278545
15-03-2012;316574;281126
16-03-2012;320452;281534
17-03-2012;317320;267415
18-03-2012;309521;262998
19-03-2012;327386;280816
20-03-2012;325853;281062
21-03-2012;326192;278712
22-03-2012;328695;279488
23-03-2012;320199;279692
24-03-2012;324475;270393
25-03-2012;310205;264119
26-03-2012;321764;276614
27-03-2012;319436;277375
28-03-2012;318068;276769
29-03-2012;312633;275579
30-03-2012;321034;276343
