Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2011;2399367;2348628
02-05-2011;2439904;2384544
03-05-2011;2543309;2495982
04-05-2011;2557587;2504996
05-05-2011;2558147;2505915
06-05-2011;2562341;2506596
07-05-2011;2452897;2394817
08-05-2011;2389526;2333315
09-05-2011;2357873;2300850
10-05-2011;2499828;2450734
11-05-2011;2515084;2460201
12-05-2011;2527058;2470113
13-05-2011;2532111;2480303
14-05-2011;2445760;2387687
15-05-2011;2404378;2346406
16-05-2011;2518107;2465161
17-05-2011;2515729;2463480
18-05-2011;2501636;2448536
19-05-2011;2491073;2437601
20-05-2011;2476120;2417030
21-05-2011;2386303;2314216
22-05-2011;2331929;2262408
23-05-2011;2463148;2401761
24-05-2011;2466016;2405735
25-05-2011;2467685;2405096
26-05-2011;2460606;2394472
27-05-2011;2449406;2388826
28-05-2011;2345102;2285593
29-05-2011;2294630;2238563
30-05-2011;2412560;2364940
