Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2016;2500448;2440371
02-07-2016;2430798;2358133
03-07-2016;2395013;2334109
04-07-2016;2515378;2463126
05-07-2016;2466986;2419088
06-07-2016;2466770;2415161
07-07-2016;2501672;2446828
08-07-2016;2488629;2435751
09-07-2016;2393432;2332390
10-07-2016;2360886;2302083
11-07-2016;2479297;2419233
12-07-2016;2497002;2434209
13-07-2016;2527630;2472379
14-07-2016;2546423;2485899
15-07-2016;2567907;2511468
16-07-2016;2487761;2420897
17-07-2016;2455243;2391798
18-07-2016;2577184;2521158
19-07-2016;2555780;2500770
20-07-2016;2539924;2483329
21-07-2016;2522959;2465020
22-07-2016;2509830;2458617
23-07-2016;2421814;2360902
24-07-2016;2386963;2327211
25-07-2016;2507377;2450547
26-07-2016;2517503;2461494
27-07-2016;2529150;2472009
28-07-2016;2529816;2473917
29-07-2016;2550631;2487422
30-07-2016;2487434;2406860
