Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2013;115705;104061
02-03-2013;111585;102450
03-03-2013;110625;101599
04-03-2013;115139;103518
05-03-2013;112704;101041
06-03-2013;110103;98611
07-03-2013;109771;98406
08-03-2013;108632;97015
09-03-2013;110315;101171
10-03-2013;111609;101963
11-03-2013;116754;104387
12-03-2013;113453;100867
13-03-2013;114255;102207
14-03-2013;113767;102082
15-03-2013;110849;99387
16-03-2013;106176;97917
17-03-2013;107051;98634
18-03-2013;109591;98832
19-03-2013;111424;100708
20-03-2013;111126;100592
21-03-2013;111664;101264
22-03-2013;111190;100603
23-03-2013;106123;97818
24-03-2013;104471;95928
25-03-2013;107118;96159
26-03-2013;106685;95755
27-03-2013;106982;96230
28-03-2013;105850;95038
29-03-2013;106838;95458
30-03-2013;102378;93480
