Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2015;684882;652952
02-03-2015;721589;696845
03-03-2015;727558;703047
04-03-2015;708103;703203
05-03-2015;717482;697774
06-03-2015;728468;693169
07-03-2015;702024;658746
08-03-2015;665089;637514
09-03-2015;663884;634169
10-03-2015;683469;666100
11-03-2015;686743;662761
12-03-2015;693766;669456
13-03-2015;687080;674205
14-03-2015;674357;644160
15-03-2015;648091;628443
16-03-2015;663508;661459
17-03-2015;655870;661092
18-03-2015;650394;660228
19-03-2015;658777;657292
20-03-2015;669657;655945
21-03-2015;657394;635092
22-03-2015;649231;633449
23-03-2015;686106;682450
24-03-2015;708378;683499
25-03-2015;676057;667408
26-03-2015;677298;675158
27-03-2015;677900;671448
28-03-2015;647826;643835
29-03-2015;638190;638175
30-03-2015;680444;687761
