Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2020;105718;97206
02-10-2020;107962;99481
03-10-2020;106478;97521
04-10-2020;104824;96870
05-10-2020;108220;100613
06-10-2020;108124;100371
07-10-2020;108769;100978
08-10-2020;108487;100635
09-10-2020;108396;99967
10-10-2020;105886;98029
11-10-2020;107337;99482
12-10-2020;109421;101679
13-10-2020;113449;105652
14-10-2020;116427;108550
15-10-2020;117139;109411
16-10-2020;116517;108840
17-10-2020;114305;106841
18-10-2020;114540;106921
19-10-2020;117013;109188
20-10-2020;116595;108839
21-10-2020;116609;108861
22-10-2020;116460;108632
23-10-2020;119455;111613
24-10-2020;117381;109452
25-10-2020;116205;108453
26-10-2020;119680;111891
27-10-2020;121330;113459
28-10-2020;122457;114705
29-10-2020;122928;115590
30-10-2020;122106;114788
