Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2017;627118;640125
02-08-2017;628633;637710
03-08-2017;645451;640976
04-08-2017;651472;646503
05-08-2017;645162;631852
06-08-2017;641368;629391
07-08-2017;649026;639006
08-08-2017;638893;638770
09-08-2017;648271;640218
10-08-2017;644394;641492
11-08-2017;649441;642400
12-08-2017;650453;631391
13-08-2017;641894;628302
14-08-2017;666400;640599
15-08-2017;663549;640341
16-08-2017;658150;638419
17-08-2017;645811;638354
18-08-2017;653300;640311
19-08-2017;640937;630396
20-08-2017;647684;629108
21-08-2017;657593;644677
22-08-2017;652775;645620
23-08-2017;652184;645488
24-08-2017;655618;646773
25-08-2017;656180;650143
26-08-2017;645999;636427
27-08-2017;625172;627606
28-08-2017;660860;647835
29-08-2017;681530;651097
30-08-2017;665653;652320
