Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2014;839278;813786
30-01-2014;849134;823567
31-01-2014;868196;818226
01-02-2014;818639;769297
02-02-2014;798731;747226
03-02-2014;833803;780620
04-02-2014;821837;769329
05-02-2014;803460;758582
06-02-2014;788415;754885
07-02-2014;778674;755218
08-02-2014;736990;706821
09-02-2014;704340;684530
10-02-2014;764341;729283
11-02-2014;769185;731571
12-02-2014;768055;727831
13-02-2014;754749;717737
14-02-2014;742493;707547
15-02-2014;694224;666683
16-02-2014;678102;653918
17-02-2014;732108;703639
18-02-2014;735015;700991
19-02-2014;729325;702277
20-02-2014;727990;698734
21-02-2014;728384;700409
22-02-2014;695577;669323
23-02-2014;675763;655389
24-02-2014;729970;695382
25-02-2014;721190;696085
26-02-2014;714607;701079
27-02-2014;707626;701206
