Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2019;3130716;3075494
01-11-2019;3146447;3084664
02-11-2019;3113254;3008266
03-11-2019;3090853;2984289
04-11-2019;3087702;2977450
05-11-2019;3142408;3066217
06-11-2019;3126191;3050263
07-11-2019;3108440;3049102
08-11-2019;3134425;3068767
09-11-2019;3126997;3022774
10-11-2019;3101562;2999718
11-11-2019;3191821;3115528
12-11-2019;3182047;3110682
13-11-2019;3187797;3124592
14-11-2019;3200364;3144441
15-11-2019;3232245;3174027
16-11-2019;3206302;3114525
17-11-2019;3153697;3061718
18-11-2019;3242317;3182736
19-11-2019;3268563;3217912
20-11-2019;3302366;3248887
21-11-2019;3362697;3294420
22-11-2019;3386412;3317560
23-11-2019;3330707;3240242
24-11-2019;3293074;3198638
25-11-2019;3386448;3322816
26-11-2019;3400160;3337814
27-11-2019;3384369;3330005
28-11-2019;3382214;3320635
29-11-2019;3353780;3295808
